id,name,goals_avg,goals_sd,assists_avg,assists_sd,blocks_avg,blocks_sd,catches_avg,catches_sd,completions_avg,completions_sd,throwaways_avg,throwaways_sd,drops_avg,drops_sd,callahans_avg,callahans_sd
0,Anders Olsen (Atlanta),0.714285714,1.489892687,0.142857143,0.534522484,0,0,3.142857143,6.735179089,2.285714286,5.355494252,0.285714286,0.611249846,0.071428571,0.267261242,0,0
1,Austin Taylor (Atlanta),0.357142857,0.744946344,1.357142857,1.150728389,0.142857143,0.36313652,19.07142857,8.704236685,23.78571429,10.01674422,0.857142857,1.099450412,0.357142857,0.497245158,0,0
2,Allan Laviolette (Atlanta),0.285714286,0.468807231,0.5,0.940539943,0.142857143,0.36313652,3.5,5.747909319,3.642857143,6.00777884,0.285714286,0.611249846,0,0,0,0
3,Sam Batson (Atlanta),1.285714286,1.489892687,0,0,0.142857143,0.36313652,3.5,3.877945531,2,2.320477404,0.214285714,0.425815314,0,0,0,0
4,Mike Tillotson (Atlanta),0.214285714,0.425815314,0,0,0.142857143,0.36313652,0.785714286,1.42389344,0.571428571,1.342459609,0,0,0.071428571,0.267261242,0,0
5,Birdsong,0.142857143,0.36313652,0,0,0.142857143,0.36313652,1.571428571,3.227627986,1.428571429,2.901307019,0,0,0,0,0,0
6,Burgess,0,0,0,0,0,0,0.571428571,2.138089935,0.428571429,1.603567451,0.071428571,0.267261242,0,0,0,0
7,Josh Bush (Atlanta),1.785714286,1.311403912,0.928571429,0.997248963,0.785714286,0.801783726,10.35714286,4.516757565,8.071428571,4.084949594,0.714285714,0.825420306,0.142857143,0.36313652,0,0
8,Christian Olsen (Atlanta),1.285714286,1.437335753,2.142857143,1.460091823,0.642857143,1.008208072,22.28571429,10.64409241,21.07142857,10.53539299,1,1.109400392,0.214285714,0.425815314,0,0
9,Andrell Caldwell (Atlanta),0,0,0,0,0,0,0.714285714,2.672612419,0.714285714,2.672612419,0.142857143,0.534522484,0.071428571,0.267261242,0,0
10,Mason Cary (Atlanta),0.642857143,0.744946344,0.142857143,0.36313652,0,0,3.428571429,4.219265078,2.642857143,3.387922959,0.071428571,0.267261242,0.071428571,0.267261242,0,0
11,Crowe,0,0,0,0,0,0,0.571428571,1.869359648,0.571428571,1.869359648,0,0,0,0,0,0
12,Hunter Cutts (Atlanta),0.214285714,0.801783726,0,0,0,0,0.5,1.870828693,0.285714286,1.069044968,0,0,0,0,0,0
13,Danny On (Atlanta),0.642857143,0.841897386,0.642857143,0.744946344,0.071428571,0.267261242,6.928571429,5.060621514,6.357142857,4.651007217,0.142857143,0.36313652,0,0,0,0
14,Tyler French (Atlanta),0.857142857,1.167320591,0.214285714,0.578934224,0.357142857,0.841897386,2.285714286,3.220811446,1.428571429,2.376626106,0.071428571,0.267261242,0.071428571,0.267261242,0,0
15,Sam Gainer (Atlanta),0.571428571,0.755928946,0.785714286,0.801783726,0.071428571,0.267261242,7.071428571,5.703767793,7,5.574667979,0.642857143,0.633323694,0.071428571,0.267261242,0,0
16,Hunt,0.214285714,0.801783726,0.071428571,0.267261242,0.071428571,0.267261242,1.642857143,5.108170572,1.214285714,3.555679561,0.071428571,0.267261242,0.071428571,0.267261242,0,0
17,JP Burns (Atlanta),2.214285714,1.4769288,1.285714286,1.204387583,0.571428571,0.646206173,14.21428571,5.535599077,11.64285714,5.256602337,1,0.960768923,0.285714286,0.468807231,0,0
18,Jaime,0.214285714,0.425815314,0.214285714,0.578934224,0,0,2.5,4.238105527,2.357142857,3.835204194,0.071428571,0.267261242,0,0,0,0
19,Karl E,0.214285714,0.578934224,0,0,0.071428571,0.267261242,0.928571429,2.368520659,0.642857143,1.645840578,0.071428571,0.267261242,0,0,0,0
20,Kelvin Williams (Atlanta),1.5,1.344504484,0.142857143,0.36313652,1.285714286,1.728875643,4.285714286,2.643673768,2.857142857,1.703261255,0,0,0.071428571,0.267261242,0,0
21,Matthew Knowles (Atlanta),0.285714286,0.468807231,0.785714286,0.699293207,0.214285714,0.425815314,6.428571429,5.652967712,8.357142857,7.870169022,0.142857143,0.36313652,0,0,0,0
22,Kyle Stapleton (Atlanta),0.214285714,0.425815314,1.714285714,1.38278267,0.428571429,0.646206173,16.78571429,8.349837137,21.85714286,10.50902281,0.785714286,0.974961256,0,0,0,0
23,Matt Smith (Atlanta),2.142857143,1.703261255,2.071428571,1.491735474,0.5,0.759554525,22.71428571,7.965585318,21.21428571,7.402479537,0.5,0.518874522,0.142857143,0.36313652,0,0
24,Micah Jo,0,0,0.071428571,0.267261242,0,0,1.285714286,3.268228676,1.857142857,4.785509262,0.214285714,0.801783726,0.142857143,0.534522484,0,0
25,Taylor Minch (Atlanta),0.785714286,0.974961256,0.785714286,1.121713759,0.357142857,0.633323694,7.571428571,4.941415022,8.928571429,5.941565265,0.428571429,0.851630627,0.071428571,0.267261242,0,0
26,Parker Bray (Atlanta),1.142857143,1.167320591,2.928571429,1.940035119,0.785714286,0.892582375,17.14285714,9.071147352,15.5,8.950719782,2,1.709700829,0.142857143,0.36313652,0,0
27,Patrick Dougherty (Atlanta),0,0,0.071428571,0.267261242,0,0,1.142857143,4.276179871,1.142857143,4.276179871,0.142857143,0.534522484,0,0,0,0
28,Jack Perivier (Atlanta),0.357142857,0.633323694,0.857142857,1.292412345,0,0,10.71428571,10.06462634,12.28571429,10.35098339,0.571428571,0.851630627,0,0,0,0
29,Player Pierce (Atlanta),0.214285714,0.578934224,1.285714286,1.069044968,0.5,0.759554525,13.28571429,9.310280269,14.85714286,9.404230986,1.142857143,1.231455852,0,0,0,0
30,Carter Rae (Atlanta),0.285714286,0.611249846,0.285714286,0.611249846,0,0,2.071428571,3.668248077,1.714285714,3.220811446,0.142857143,0.534522484,0,0,0,0
31,Devon Rogers (Atlanta),0.571428571,1.157868447,0.285714286,0.825420306,0.285714286,0.825420306,2.071428571,2.947340019,1.571428571,2.208873215,0,0,0.071428571,0.267261242,0.071428571,0.267261242
32,Daniel Sperling (Atlanta),1.357142857,1.645840578,0.5,1.160238702,0.285714286,0.611249846,6.214285714,7.308357402,4.857142857,5.959570749,0,0,0.214285714,0.578934224,0,0
33,Sun Choi (Atlanta),0.357142857,0.744946344,1.214285714,0.974961256,0.357142857,0.497245158,11.78571429,4.870295701,15.35714286,7.249478951,0.785714286,0.974961256,0.214285714,0.425815314,0,0
34,Thor,0.285714286,0.611249846,0.214285714,0.578934224,0.357142857,0.841897386,4.285714286,6.317601437,4.071428571,5.863371119,0.142857143,0.36313652,0.071428571,0.267261242,0,0
35,Trenton Spinks (Atlanta),0.142857143,0.36313652,0.428571429,0.851630627,0.642857143,0.841897386,6.071428571,4.953076522,5.785714286,4.790673173,0.357142857,0.633323694,0.357142857,0.633323694,0,0
36,Will Lindquist (Atlanta),0.928571429,0.997248963,0.357142857,0.633323694,0.214285714,0.578934224,3.357142857,3.152706843,2.214285714,2.190137735,0.142857143,0.36313652,0.071428571,0.267261242,0,0
37,Yusuf Abdullah (Atlanta),0.071428571,0.267261242,0.071428571,0.267261242,0,0,0.857142857,2.213842565,0.785714286,2.082105866,0,0,0.071428571,0.267261242,0,0
38,Aubrey Davis (Austin),0.133333333,0.351865775,0.133333333,0.351865775,0,0,3.066666667,6.123335537,3.866666667,7.845532547,0.333333333,0.816496581,0.066666667,0.25819889,0,0
39,Andrew Walch (Austin),1.866666667,1.726543478,0.533333333,0.743223353,0.466666667,0.639940473,9.8,8.090558872,8,6.969320524,0.4,0.507092553,0.133333333,0.351865775,0.066666667,0.25819889
40,Alexander Brouwer (Austin),0,0,0,0,0,0,0.066666667,0.25819889,0.066666667,0.25819889,0,0,0,0,0,0
41,Brendan Adams (Austin),0.4,0.632455532,0.2,0.560611911,0.533333333,0.639940473,3.6,3.397478056,3.733333333,3.369329451,0.466666667,0.743223353,0.133333333,0.351865775,0,0
42,Brian Gfroerer (Austin),0,0,0,0,0.133333333,0.516397779,0.333333333,1.290994449,0.466666667,1.807392228,0,0,0,0,0,0
43,Brett Gramann (Austin),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,Bigley,0.2,0.774596669,0.2,0.560611911,0,0,3.133333333,6.706784057,3.4,7.317298487,0.466666667,1.302013093,0,0,0,0
45,Chris Brooks (Austin),0.2,0.560611911,0.133333333,0.351865775,0,0,1.4,3.376388603,1.533333333,3.661901666,0.266666667,0.798808637,0,0,0,0
46,Chase Cunningham (Austin),2.133333333,1.641718032,3.733333333,2.153623746,1.133333333,1.187233679,22.86666667,11.73436143,22,10.84303595,3,2.420153478,0.4,0.632455532,0,0
47,Chris Grimm (Austin),0,0,0.066666667,0.25819889,0,0,0.333333333,1.046536237,0.4,1.121223821,0,0,0,0,0,0
48,C Mika,0.066666667,0.25819889,0,0,0.133333333,0.516397779,0.266666667,0.59361684,0.266666667,0.59361684,0,0,0.066666667,0.25819889,0,0
49,Carlos Vargas (Austin),0.066666667,0.25819889,0.533333333,0.743223353,0.133333333,0.351865775,4.333333333,3.921855732,5.8,4.554432692,0.733333333,1.334523279,0.2,0.560611911,0,0
50,Doug Richardson (Austin),0.4,0.632455532,0.2,0.414039336,0.6,0.828078671,7.666666667,5.009514756,7.866666667,5.642525608,0.666666667,1.345185418,0,0,0.066666667,0.25819889
51,Elliott Moore (Austin),0.8,0.676123404,0.533333333,0.639940473,0.533333333,0.639940473,4.333333333,3.373566715,3.133333333,2.386469798,0.533333333,0.639940473,0.133333333,0.351865775,0,0
52,Ethan Pollack (Austin),1.2,1.320173149,1.333333333,1.290994449,0.466666667,0.743223353,12.26666667,10.6868856,10.8,9.473270668,0.666666667,0.899735411,0.133333333,0.351865775,0.066666667,0.25819889
53,John Cecil (Austin),0.2,0.774596669,0.133333333,0.516397779,0.066666667,0.25819889,0.933333333,2.086236073,0.666666667,1.67616342,0.066666667,0.25819889,0.066666667,0.25819889,0,0
54,Jerrod Wolfe (Austin),1.4,1.956673562,0.8,0.861891607,0.6,0.736788398,5.2,6.189853449,3.533333333,3.961721607,0.266666667,0.457737708,0,0,0,0
55,Joshua Zdrodowski (Austin),0.933333333,0.961150105,0.6,0.828078671,0.666666667,0.816496581,4.666666667,4.952152009,3.533333333,3.622679881,0.666666667,0.899735411,0.133333333,0.351865775,0,0
56,John Cecil (Austin),0.066666667,0.25819889,0,0,0.4,0.828078671,0.8,1.698739028,0.933333333,1.869555588,0,0,0.066666667,0.25819889,0,0
57,Jason Holleran (Austin),0.066666667,0.25819889,0,0,0.133333333,0.351865775,0.333333333,0.899735411,0.266666667,0.798808637,0,0,0,0,0,0
58,Jeff Loskorn (Austin),0.6,0.736788398,1.266666667,1.162919151,0.6,0.985610761,22.26666667,19.76095236,25.26666667,21.53557411,1.933333333,2.282438128,0.066666667,0.25819889,0,0
59,K Daftar,0.133333333,0.516397779,0,0,0.066666667,0.25819889,0.533333333,1.245945806,0.4,0.91025899,0,0,0,0,0,0
60,Kyle Henke (Austin),2.933333333,2.086236073,1.733333333,1.387014608,0.4,0.632455532,13.46666667,5.817052109,9,4.613644361,1.733333333,0.961150105,0.4,0.632455532,0,0
61,Kiran Thomas (Austin),0.4,0.736788398,0.333333333,0.6172134,0.066666667,0.25819889,4.8,7.692296703,4.2,6.815947686,0.266666667,0.59361684,0.066666667,0.25819889,0,0
62,Kamron D,0.133333333,0.516397779,0,0,0.066666667,0.25819889,0.466666667,1.245945806,0.333333333,0.899735411,0,0,0,0,0,0
63,Kevin Ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,Matthew Bierschenk (Austin),0.466666667,0.639940473,0.8,0.861891607,0.133333333,0.351865775,3.666666667,3.559026084,3.066666667,3.011090611,0.4,0.632455532,0.133333333,0.351865775,0,0
65,Max Cook (Austin),1.066666667,1.099783528,1.533333333,1.302013093,0.2,0.414039336,25.26666667,14.89710742,30.13333333,17.83202042,1.333333333,1.5430335,0.2,0.414039336,0,0
66,Michael Natenberg,0.466666667,0.833809388,1.266666667,1.579632266,0.133333333,0.351865775,12.53333333,14.51042318,11.66666667,13.37730843,0.6,1.121223821,0.066666667,0.25819889,0,0
67,Mick Walter (Austin),0.666666667,0.723746864,0.133333333,0.351865775,0.8,0.676123404,3.8,3.233750587,3.2,3.166791977,0.066666667,0.25819889,0.2,0.414039336,0.066666667,0.25819889
68,Michael Matthis (Austin),1,1.812653934,0.2,0.560611911,0.266666667,0.59361684,4.333333333,6.229729032,3.2,4.662923669,0.466666667,0.990430402,0,0,0,0
69,Matt Bennett (Austin),0,0,0.666666667,1.290994449,0.133333333,0.351865775,4.666666667,7.715167498,5.066666667,8.362045774,0.866666667,1.597617273,0,0,0,0
70,Mitchell Bennett (Austin),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,Murphy,0,0,0,0,0.133333333,0.351865775,0.2,0.414039336,0.2,0.560611911,0.066666667,0.25819889,0.066666667,0.25819889,0,0
72,Nicholas Whale (Austin),0,0,0,0,0.133333333,0.351865775,0.6,1.352246808,0.733333333,1.667618776,0.066666667,0.25819889,0,0,0,0
73,Naji,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,Nash Moc,0.133333333,0.516397779,0,0,0,0,0.533333333,2.065591118,0.333333333,1.290994449,0,0,0,0,0,0
75,Paul Starke (Austin),0.2,0.414039336,1.133333333,1.597617273,0.066666667,0.25819889,10.06666667,12.72492866,10.2,13.02305648,0.533333333,0.833809388,0.066666667,0.25819889,0,0
76,Robert Lewis (Austin),0.333333333,0.723746864,0.8,0.941123948,0.066666667,0.25819889,8.4,5.500649312,9.066666667,5.624775128,1.133333333,1.407463101,0.133333333,0.351865775,0,0
77,Rory Orloff (Austin),2,2.725540575,0.666666667,1.046536237,0.133333333,0.351865775,13.2,10.44167474,13.8,10.52344322,0.466666667,0.743223353,0.133333333,0.351865775,0,0
78,Ryan Purcell (Austin),0.333333333,0.6172134,1,1.309307341,0.133333333,0.351865775,11.06666667,8.589583947,14.73333333,11.36703672,1.133333333,1.187233679,0.066666667,0.25819889,0,0
79,Rogers,0,0,0,0,0.066666667,0.25819889,0.133333333,0.351865775,0.2,0.414039336,0,0,0,0,0,0
80,Tyler Chiu (Austin),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,Unknown,0,0,0.133333333,0.516397779,0,0,0.133333333,0.516397779,0.133333333,0.516397779,0,0,0,0,0,0
82,Valley Renshaw (Austin),0.333333333,0.6172134,0.266666667,0.59361684,0.133333333,0.516397779,1.6,4.136941589,1.133333333,2.875181154,0.266666667,0.59361684,0.066666667,0.25819889,0,0
83,Bill,0.285714286,0.468807231,0.285714286,0.611249846,0.357142857,0.744946344,3.214285714,3.826598639,3.071428571,3.812212879,0.214285714,0.578934224,0,0,0,0
84,Bruno,0.071428571,0.267261242,0,0,0,0,0.142857143,0.534522484,0.071428571,0.267261242,0,0,0,0,0,0
85,CJ,0.285714286,0.611249846,0.214285714,0.578934224,0.214285714,0.578934224,2.071428571,2.921124276,1.571428571,2.31098666,0.357142857,0.633323694,0,0,0,0
86,Chowder,0.571428571,0.937614462,0.5,0.759554525,0.285714286,0.611249846,4.571428571,6.790426357,4.428571429,7.271803138,0.357142857,1.081817762,0,0,0,0
87,Danny,2.714285714,1.437335753,1.285714286,1.204387583,0.214285714,0.578934224,15.14285714,5.776039938,11.5,4.433265856,1.285714286,1.489892687,0.214285714,0.425815314,0,0
88,Dave,0.071428571,0.267261242,0.214285714,0.425815314,0.071428571,0.267261242,7,3.258125936,7.714285714,3.891382421,0.214285714,0.425815314,0.071428571,0.267261242,0,0
89,Drew,0.285714286,0.468807231,0.142857143,0.36313652,0.142857143,0.36313652,3.357142857,4.06877685,3,3.679464844,0.142857143,0.36313652,0,0,0,0
90,Goff,1.214285714,1.4769288,1.142857143,1.460091823,1.285714286,1.772810521,8.928571429,8.991143383,7.714285714,8.231539453,0.857142857,1.167320591,0.071428571,0.267261242,0,0
91,Grant,0.142857143,0.36313652,0.142857143,0.36313652,0.142857143,0.36313652,4.285714286,5.297729142,5.142857143,6.371295519,0.142857143,0.36313652,0.142857143,0.36313652,0,0
92,Jack,0.928571429,0.916874768,0.142857143,0.36313652,0.357142857,0.497245158,4.714285714,4.427685129,3.857142857,3.738719297,0.142857143,0.36313652,0.142857143,0.36313652,0,0
93,Jason,0.142857143,0.36313652,0.357142857,0.841897386,0.285714286,0.825420306,2.142857143,4.203609124,2.071428571,4.287087692,0,0,0.214285714,0.578934224,0,0
94,Jeff,0.142857143,0.36313652,0.142857143,0.534522484,0,0,3.785714286,10.98375424,4.428571429,13.7209233,0.214285714,0.578934224,0,0,0,0
95,Jeremy,0.357142857,0.841897386,0.142857143,0.36313652,0.214285714,0.425815314,4.5,4.380902612,3.928571429,3.429830355,0.714285714,0.994490316,0.071428571,0.267261242,0,0
96,Jimmy,0.214285714,0.425815314,0.428571429,0.646206173,0.357142857,0.744946344,3.071428571,3.496466034,3.071428571,3.518397487,0.357142857,0.633323694,0,0,0,0
97,Judah,0.142857143,0.36313652,0.142857143,0.36313652,0.214285714,0.578934224,7.214285714,6.952349591,7.857142857,7.654633015,0.642857143,1.008208072,0.142857143,0.36313652,0,0
98,Karl,0.285714286,0.611249846,0.214285714,0.425815314,0.642857143,1.150728389,1.5,1.829249531,1.214285714,1.761929512,0.071428571,0.267261242,0.142857143,0.36313652,0,0
99,Kurt,2.285714286,2.672612419,2.214285714,2.607048771,0.142857143,0.36313652,23.07142857,25.4421343,21.85714286,24.18472863,0.928571429,1.206666464,0.071428571,0.267261242,0,0
100,Mater,0.214285714,0.578934224,0.142857143,0.36313652,0.285714286,0.611249846,2.142857143,2.282277636,1.642857143,1.598419549,0.357142857,0.633323694,0.071428571,0.267261242,0,0
101,Max,0.714285714,0.994490316,1,0.960768923,0.428571429,0.513552591,17.35714286,12.76176466,21.71428571,13.81431015,0.785714286,0.974961256,0.214285714,0.425815314,0,0
102,Neal,0.071428571,0.267261242,0.285714286,0.825420306,0.142857143,0.534522484,3.714285714,5.209880723,4.214285714,5.872734541,0.214285714,0.425815314,0,0,0,0
103,Nick,0.142857143,0.36313652,0.071428571,0.267261242,0,0,2.142857143,6.490906572,2.785714286,9.082346117,0,0,0,0,0,0
104,Nicky,0.214285714,0.801783726,0,0,0.071428571,0.267261242,1.785714286,6.681531048,2.214285714,8.285098499,0,0,0.071428571,0.267261242,0,0
105,Pardo,2.714285714,2.163635524,1.571428571,1.222499691,1.357142857,1.33630621,18.57142857,9.581346346,15.14285714,8.282113655,1.285714286,1.204387583,0.785714286,0.974961256,0,0
106,Pawel,0.785714286,0.801783726,6.928571429,2.129076568,0.357142857,0.497245158,52.42857143,10.50065409,58.42857143,12.97757999,2,1.109400392,0.5,0.854850414,0,0
107,Roddy,0.071428571,0.267261242,0,0,0,0,0.142857143,0.534522484,0.071428571,0.267261242,0,0,0,0,0,0
108,Ross,3.214285714,1.968153036,2.5,2.139374459,0.571428571,0.851630627,25.57142857,10.09732856,21.42857143,9.162753077,2.071428571,1.439245834,0.571428571,0.755928946,0,0
109,Simon,0.642857143,0.928782732,1,1.037749043,0.071428571,0.267261242,8.5,6.936525399,8.571428571,7.939330389,1,1.467598771,0.214285714,0.425815314,0,0
110,Slymer,0.214285714,0.425815314,0.285714286,0.611249846,0.5,0.940539943,2.5,2.76655854,2.214285714,2.607048771,0.357142857,0.633323694,0,0,0,0
111,Tommy,0.714285714,1.069044968,0.357142857,0.497245158,0.285714286,0.611249846,15.07142857,18.82904583,20.85714286,23.83228948,0.285714286,0.611249846,0,0,0,0
112,Uber,0.642857143,1.008208072,0.142857143,0.36313652,0.214285714,0.578934224,4.714285714,3.709210396,4.714285714,4.046433785,0.142857143,0.36313652,0.357142857,0.841897386,0,0
113,Vock,0.071428571,0.267261242,0,0,0,0,0.142857143,0.36313652,0.071428571,0.267261242,0,0,0,0,0,0
114,Wets,1.5,2.066211695,0.571428571,0.755928946,0.785714286,1.121713759,12,11.12861869,9.785714286,8.980136811,0.928571429,1.141138818,0.285714286,0.468807231,0,0
115,Zeman,0.714285714,0.726273039,0.142857143,0.36313652,0.285714286,0.468807231,4.5,2.34520788,3.142857143,1.955550006,0.5,0.759554525,0.071428571,0.267261242,0,0
116,Ben Rogers (Dallas),0.588235294,0.939336437,0.058823529,0.242535625,0.588235294,0.870260272,2.647058824,2.935582916,2,2.179449472,0.058823529,0.242535625,0,0,0,0
117,Blake,0.058823529,0.242535625,0,0,0.058823529,0.242535625,0.058823529,0.242535625,0,0,0,0,0,0,0,0
118,Borik,0,0,0,0,0.176470588,0.52859414,2.058823529,4.58898938,2.117647059,4.567307097,0.176470588,0.727606875,0,0,0,0
119,Connor Olson (Dallas),1,1.903943276,0.529411765,0.874474632,0.117647059,0.332105582,9.294117647,8.921635962,8.823529412,8.442713531,0.176470588,0.392952624,0.117647059,0.48507125,0,0
120,Chris Larberg (Dallas),0.588235294,0.795206226,0.176470588,0.52859414,0.411764706,0.71228712,4.176470588,4.186814035,3.352941176,3.604531462,0.176470588,0.392952624,0.117647059,0.332105582,0,0
121,Connor Ughetta (Dallas),0.235294118,0.562295715,0.294117647,0.587867532,0.058823529,0.242535625,3.882352941,6.31350094,4,6.01040764,0.411764706,1.064120736,0,0,0,0
122,Carson Wilder (Dallas),1.647058824,2.206274475,1.470588235,1.771921523,0.588235294,0.939336437,10.11764706,10.6997801,9,11.35231254,1.176470588,1.380004263,0.117647059,0.332105582,0,0
123,Carter Hollo (Dallas),0.235294118,0.562295715,0.176470588,0.392952624,0.294117647,0.587867532,2.294117647,2.953064211,1.882352941,2.571049225,0.411764706,0.870260272,0.117647059,0.48507125,0,0
124,Casey Hogg (Dallas),0.058823529,0.242535625,0,0,0.235294118,0.562295715,1.058823529,1.886484437,1.117647059,1.833110503,0.352941176,0.785905248,0,0,0,0
125,Chris P,0.117647059,0.48507125,0,0,0.058823529,0.242535625,0.352941176,0.861769725,0.235294118,0.562295715,0,0,0,0,0,0
126,Dalton Smith (Dallas),2.235294118,2.278415342,2.117647059,1.691240408,0.764705882,0.903424856,29.11764706,24.22519957,28.94117647,23.0230064,1.705882353,1.794599742,0.058823529,0.242535625,0,0
127,Dan Emmons (Dallas),0.235294118,0.562295715,0.294117647,0.469668218,0.764705882,0.831370237,2,2.62202212,1.705882353,2.257340966,0.058823529,0.242535625,0.117647059,0.332105582,0,0
128,Dillon Larberg (Dallas),0.470588235,0.717430054,2.941176471,1.983386883,1.647058824,1.221739358,22.23529412,8.17411625,25.76470588,8.303082348,3.882352941,2.497057091,0.235294118,0.437237316,0,0
129,E-Bay,1.294117647,1.159994929,0.176470588,0.392952624,0.705882353,0.771743633,4.705882353,4.134681153,3.117647059,3.038962671,0.352941176,0.70188821,0.058823529,0.242535625,0,0
130,Griffin Miller (Dallas),0.294117647,0.469668218,0.352941176,0.861769725,0.470588235,0.624264273,2.176470588,2.555271368,1.823529412,2.270332963,0.058823529,0.242535625,0.058823529,0.242535625,0,0
131,Henry,0.352941176,0.606339063,0.235294118,0.562295715,0.117647059,0.48507125,7.705882353,9.272032584,7.941176471,9.120516626,0.176470588,0.392952624,0.058823529,0.242535625,0,0
132,Jack W,0,0,0,0,0.176470588,0.52859414,0.352941176,0.861769725,0.352941176,0.861769725,0.058823529,0.242535625,0,0,0,0
133,Jay Froude (Dallas),3.235294118,2.165912388,2.823529412,1.878672873,1.294117647,1.212678125,23.70588235,8.564203888,19.47058824,7.722674788,1.529411765,1.23073388,0.176470588,0.392952624,0.058823529,0.242535625
134,Joe C,0,0,0,0,0,0,0.058823529,0.242535625,0.176470588,0.727606875,0,0,0,0,0,0
135,Joe Tylutki (Dallas),0,0,0.058823529,0.242535625,0,0,1.117647059,2.368605944,0.823529412,1.810914621,0.294117647,0.587867532,0,0,0,0
136,Joel Clutton (Dallas),0.882352941,1.11143786,0.176470588,0.392952624,1.235294118,1.091410313,6.588235294,3.969553242,5.235294118,3.092923612,0.470588235,0.943242218,0.058823529,0.242535625,0,0
137,K Bow,0,0,0,0,0.117647059,0.48507125,0.058823529,0.242535625,0.058823529,0.242535625,0,0,0.117647059,0.48507125,0,0
138,Kevin Richardson (Dallas),2.470588235,2.648529003,0.647058824,1.221739358,0.470588235,0.874474632,13.17647059,11.78577158,10.70588235,10.32451395,0.411764706,0.618346942,0.117647059,0.332105582,0.058823529,0.242535625
139,Kai Marshall (Dallas),0.647058824,0.996316746,1.058823529,1.712840778,0.235294118,0.562295715,8.352941176,10.27096135,6.529411765,7.906624177,1,1.369306394,0.117647059,0.332105582,0,0
140,Kaplan Maurer (Dallas),0.882352941,1.053704948,0.764705882,0.9701425,0.529411765,0.874474632,9.352941176,8.67425196,10.41176471,9.950243863,0.588235294,0.795206226,0.117647059,0.332105582,0,0
141,Chris LaRocque (Dallas),0.588235294,0.939336437,1.529411765,2.211267935,0.176470588,0.392952624,19,21.10983183,21.41176471,23.60629901,0.764705882,1.347655917,0.176470588,0.392952624,0,0
142,Matthew Armour (Dallas),0.235294118,0.437237316,0.117647059,0.332105582,0.176470588,0.52859414,2.294117647,2.800997721,1.941176471,2.726503902,0.176470588,0.52859414,0,0,0,0
143,Matt Jackson (Dallas),0.882352941,0.927520414,2.176470588,1.467791458,0.176470588,0.392952624,33.05882353,19.3212014,36.52941176,20.69153706,1.352941176,1.271867548,0.294117647,0.685994341,0,0
144,Brandon Malecek (Dallas),0.352941176,0.606339063,3,2.207940217,0.235294118,0.562295715,28.58823529,15.34217563,39.35294118,21.26305827,3,2.236067977,0.117647059,0.332105582,0,0
145,Noah Chambers (Dallas),0.352941176,0.606339063,0.117647059,0.48507125,0.588235294,1.175735064,2.941176471,3.325480947,2.470588235,2.831025588,0.058823529,0.242535625,0,0,0,0
146,Peter,0.058823529,0.242535625,0.058823529,0.242535625,0,0,0.352941176,1.45521375,0.117647059,0.48507125,0,0,0.058823529,0.242535625,0,0
147,Reese,0,0,0,0,0.058823529,0.242535625,0.352941176,1.45521375,0.470588235,1.940285,0,0,0,0,0,0
148,Reid Bacon (Dallas),0.117647059,0.48507125,0.117647059,0.48507125,0,0,0.647058824,2.667891875,0.411764706,1.697749375,0.176470588,0.727606875,0,0,0,0
149,Zach Riggins (Dallas),0.058823529,0.242535625,0.235294118,0.437237316,0.176470588,0.727606875,1.823529412,2.721104879,1.941176471,3.030482392,0.058823529,0.242535625,0.058823529,0.242535625,0,0
150,Ryan,0,0,0.058823529,0.242535625,0,0,0.176470588,0.727606875,0.176470588,0.727606875,0,0,0,0,0,0
151,Suds,0.941176471,1.819017188,0.294117647,0.587867532,0.294117647,0.587867532,5.294117647,7.824358647,4.235294118,5.974209276,0.823529412,1.467791458,0.117647059,0.332105582,0,0
152,Thomas Slack (Dallas),1.941176471,1.853057886,1.352941176,1.538716042,0.588235294,0.870260272,16.11764706,7.372943382,13.47058824,6.501131123,0.647058824,0.931475742,0.235294118,0.562295715,0,0
153,Wesley,0.117647059,0.48507125,0,0,0.058823529,0.242535625,0.882352941,2.057983022,0.647058824,1.366618842,0.058823529,0.242535625,0,0,0,0
154,Zach Marbach (Dallas),0.941176471,1.028991511,0.529411765,0.624264273,1.058823529,1.028991511,4.529411765,2.831025588,3.411764706,2.739954916,0.235294118,0.437237316,0.117647059,0.332105582,0,0
155,Aaron L,0.266666667,0.703731551,0.133333333,0.351865775,0.333333333,0.487950036,1.333333333,2.126924898,0.933333333,1.486446706,0.133333333,0.351865775,0.066666667,0.25819889,0,0
156,Alex F,0.266666667,0.798808637,0.066666667,0.25819889,0.533333333,1.125462868,1.266666667,2.576450123,1.133333333,2.166849809,0.133333333,0.516397779,0.066666667,0.25819889,0,0
157,Alex L,0,0,0.133333333,0.351865775,0.066666667,0.25819889,1.2,1.934646516,1.333333333,2.526054707,0.133333333,0.351865775,0,0,0,0
